Date,Ticker,Open,High,Low,Close,Volume
2020-08-21,BHARTIARTL.NS,3290.3036492996966,3327.621472235073,3250.883827582888,3271.500994644553,1000000
2020-08-24,BHARTIARTL.NS,3278.4159083735376,3303.0086791723597,3252.3590650794636,3260.065194005127,1000000
2020-08-25,BHARTIARTL.NS,3129.1232905151082,3171.6635760692197,3101.4281275233,3110.8757817826986,1000000
2020-08-26,BHARTIARTL.NS,3214.7112730175145,3223.3029112020668,3153.315249596623,3187.8728073043017,1000000
2020-08-27,BHARTIARTL.NS,3192.2342904285924,3206.9099091075486,3187.2880661554714,3195.271873886962,1000000
2020-08-28,BHARTIARTL.NS,3168.334965838945,3210.707331895576,3145.6007035322323,3188.75800662045,1000000
2020-08-31,BHARTIARTL.NS,3204.9092906226106,3217.3672793656588,3179.7236301685707,3181.1742577444766,1000000
2020-09-01,BHARTIARTL.NS,3200.8772171781457,3222.1097638891106,3165.039341371948,3214.2513043380395,1000000
2020-09-02,BHARTIARTL.NS,3311.015432167703,3318.5850061486417,3238.254961396144,3285.9711745335476,1000000
2020-09-03,BHARTIARTL.NS,3253.3712976238494,3293.6743792437023,3221.9755458621057,3266.9886811474603,1000000
2020-09-04,BHARTIARTL.NS,3273.7105961679126,3314.0824677901496,3258.6140829900096,3296.0767064083757,1000000
2020-09-07,BHARTIARTL.NS,3320.3653165198048,3353.1751494213136,3317.728234432839,3324.613902609679,1000000
2020-09-08,BHARTIARTL.NS,3191.8912581306718,3230.3774299532874,3142.2021119327815,3176.1224980751467,1000000
2020-09-09,BHARTIARTL.NS,3131.072426060163,3147.2568737152897,3106.155410675876,3130.359624034605,1000000
2020-09-10,BHARTIARTL.NS,3135.419836558053,3184.5240151279972,3113.118301220973,3159.9488862300095,1000000
2020-09-11,BHARTIARTL.NS,3248.4019129914645,3259.8335205719486,3205.659308769755,3243.5380804957704,1000000
2020-09-14,BHARTIARTL.NS,3329.240313692428,3364.9943372391435,3296.1198683087364,3338.0711935401728,1000000
2020-09-15,BHARTIARTL.NS,3268.026029935779,3296.7089943000665,3211.297983953044,3254.607917320189,1000000
2020-09-16,BHARTIARTL.NS,3306.0005794831504,3354.5066796906544,3282.7901466859785,3324.3576656083374,1000000
2020-09-17,BHARTIARTL.NS,3387.0716589203184,3406.7606937831456,3383.0291134162885,3397.999833384305,1000000
2020-09-18,BHARTIARTL.NS,3425.0189149505727,3439.416506261144,3410.679828160953,3428.485844574515,1000000
2020-09-21,BHARTIARTL.NS,3271.5683987069706,3300.7170388229233,3263.081422477055,3287.617219844108,1000000
2020-09-22,BHARTIARTL.NS,3278.3765661786088,3301.3949946960247,3233.915247568831,3251.8513366884918,1000000
2020-09-23,BHARTIARTL.NS,3251.1353608753107,3291.184452525309,3237.8714782148436,3260.198321765755,1000000
2020-09-24,BHARTIARTL.NS,3259.4575850072806,3261.4477158192185,3201.2370176998343,3245.1136332754522,1000000
2020-09-25,BHARTIARTL.NS,3115.0131316026623,3139.8634080263496,3099.473942618656,3102.1109241650524,1000000
2020-09-28,BHARTIARTL.NS,3061.6510084950846,3131.9340231945043,3021.858546491464,3086.1201893463676,1000000
2020-09-29,BHARTIARTL.NS,2999.1477980687628,3068.3452391606215,2976.836069894558,3027.519556015952,1000000
2020-09-30,BHARTIARTL.NS,3053.0027204066605,3092.381522705324,3024.496620102292,3066.0836697128666,1000000
2020-10-01,BHARTIARTL.NS,3128.21754607539,3164.5353861821377,3081.9553950193076,3097.9435925840708,1000000
2020-10-02,BHARTIARTL.NS,3121.8138491270142,3134.175902443358,3112.3251323666386,3132.9613583090395,1000000
2020-10-05,BHARTIARTL.NS,3081.647501537726,3115.049330942446,3062.6489673236783,3109.7719531001094,1000000
2020-10-06,BHARTIARTL.NS,3128.0090627079544,3147.1967892645607,3092.834903879639,3112.018114705947,1000000
2020-10-07,BHARTIARTL.NS,3136.922237734765,3150.1581236135667,3062.922680880839,3107.4853551557476,1000000
2020-10-08,BHARTIARTL.NS,3150.7670164609062,3189.610210543735,3140.244907631946,3168.39127867002,1000000
2020-10-09,BHARTIARTL.NS,3129.1102828653397,3161.8580923395652,3108.7307906900887,3134.1717054271903,1000000
2020-10-12,BHARTIARTL.NS,3085.0853401254135,3093.1970618643927,3041.956777232572,3085.8365709135533,1000000
2020-10-13,BHARTIARTL.NS,3130.7630172846807,3162.237210452687,3092.610015439995,3149.472528775362,1000000
2020-10-14,BHARTIARTL.NS,3185.2620971633264,3234.223902190428,3159.1988431263812,3204.97570587085,1000000
2020-10-15,BHARTIARTL.NS,3221.1575922405777,3248.7810196443306,3179.760970728706,3237.3308917035456,1000000
2020-10-16,BHARTIARTL.NS,3359.91034447947,3383.8968524758434,3330.22898633043,3347.070820456548,1000000
2020-10-19,BHARTIARTL.NS,3489.0777863203252,3502.0391960202523,3479.8161945050365,3497.5793127623197,1000000
2020-10-20,BHARTIARTL.NS,3556.9461128243324,3609.647773698787,3534.811145793276,3589.859429027701,1000000
2020-10-21,BHARTIARTL.NS,3546.855688228321,3572.486157372067,3524.5613489275493,3535.2251428239583,1000000
2020-10-22,BHARTIARTL.NS,3596.8276688927463,3643.4094670556537,3556.1937551534256,3598.2966471740656,1000000
2020-10-23,BHARTIARTL.NS,3605.6962897439885,3609.352003657093,3582.8809371859033,3607.6778368652062,1000000
2020-10-26,BHARTIARTL.NS,3559.600677350784,3602.9938036792223,3545.8428389292953,3566.5514049020953,1000000
2020-10-27,BHARTIARTL.NS,3508.022276833568,3544.787451732791,3493.921714345899,3512.728646722962,1000000
2020-10-28,BHARTIARTL.NS,3557.4244762889102,3563.0342370417484,3509.660755826719,3533.6235034262595,1000000
2020-10-29,BHARTIARTL.NS,3626.1439899210354,3641.5929940560945,3575.5636053614426,3595.594131747612,1000000
2020-10-30,BHARTIARTL.NS,3685.838578295482,3746.5928547289946,3671.6500933455063,3701.955774146917,1000000
2020-11-02,BHARTIARTL.NS,3789.412227127774,3829.141857865412,3726.867987365487,3755.6482675907564,1000000
2020-11-03,BHARTIARTL.NS,3805.269467050589,3849.757723553568,3787.1938251752817,3802.142833783101,1000000
2020-11-04,BHARTIARTL.NS,3757.9846083493876,3803.9228397786655,3740.08675530446,3786.931146441327,1000000
2020-11-05,BHARTIARTL.NS,3774.880903076527,3842.9204403736803,3767.1484437266245,3805.2558117399085,1000000
2020-11-06,BHARTIARTL.NS,3679.43933239475,3701.26161571257,3671.382316049281,3689.197780439706,1000000
2020-11-09,BHARTIARTL.NS,3732.8120832449426,3780.8085971238247,3681.192730506279,3734.191550786258,1000000
2020-11-10,BHARTIARTL.NS,3747.463715466124,3769.2492403924607,3716.4430175417415,3769.1904045181063,1000000
2020-11-11,BHARTIARTL.NS,3954.344283335616,3992.6190195454487,3866.539308756543,3924.354468583649,1000000
2020-11-12,BHARTIARTL.NS,3884.982803397942,3964.6432396617424,3832.1159483620086,3922.2643596573694,1000000
2020-11-13,BHARTIARTL.NS,3999.928930572465,4064.5753876864137,3954.8591222541163,4022.4344102656796,1000000
2020-11-16,BHARTIARTL.NS,3983.1193434018674,4007.5237505383498,3943.9120943951366,3983.900885696935,1000000
2020-11-17,BHARTIARTL.NS,4108.66926465377,4154.341043615795,4058.3043561964164,4129.101068625947,1000000
2020-11-18,BHARTIARTL.NS,4296.2044728388155,4316.595029236246,4240.180215545594,4257.488556099625,1000000
2020-11-19,BHARTIARTL.NS,4342.720030081823,4377.954745257064,4309.023515634127,4360.804043469311,1000000
2020-11-20,BHARTIARTL.NS,4387.912290715551,4388.170174780236,4313.298034031483,4367.601934924359,1000000
2020-11-23,BHARTIARTL.NS,4372.497185421714,4395.647394968211,4339.206034662424,4348.63867300046,1000000
2020-11-24,BHARTIARTL.NS,4284.644912975378,4368.94327579471,4260.357875252492,4316.306325314832,1000000
2020-11-25,BHARTIARTL.NS,4202.572311249639,4231.405601199537,4195.095252286935,4230.62224995483,1000000
2020-11-26,BHARTIARTL.NS,4255.440216785044,4288.956514216481,4203.343963179766,4273.484439858888,1000000
2020-11-27,BHARTIARTL.NS,4240.272725003017,4286.020849959853,4207.051671792565,4252.604362530731,1000000
2020-11-30,BHARTIARTL.NS,4318.182087437934,4330.964339580809,4271.757671205704,4288.061057617158,1000000
2020-12-01,BHARTIARTL.NS,4339.83462885929,4342.234424595165,4288.540504138124,4304.604334695935,1000000
2020-12-02,BHARTIARTL.NS,4191.255607730609,4238.518951610947,4132.2264381838995,4210.245514572972,1000000
2020-12-03,BHARTIARTL.NS,4288.333799312033,4313.2852597382525,4238.987633121569,4306.0447731473005,1000000
2020-12-04,BHARTIARTL.NS,4275.664749437417,4376.777138901862,4268.951203581859,4315.9941639099925,1000000
2020-12-07,BHARTIARTL.NS,4409.129750522016,4430.637764346261,4392.116107602532,4395.8546953971445,1000000
